Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Total QMIs,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Survey Quarter,Annual Starts,Annual Closings,Quarterly Starts,Quarterly Closings,Excavation Count,Survey Stakes Count,Street Paving Count,Streets In Count,Vacant Developed Lot Count,Vacant Land Count,Under Construction Count,Finished Vacant Count,Models Count,Occupied Count,Future Inventory Count,VDL Months of Supply,Inventory Months of Supply,Finished Vacant Months of Supply,Profile Available,Active Adult,Zip Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001Yel0CAC,Regency at Folsom Ranch/Shasta,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,5250,50,50x105,10/2/2021,,184,157,27,5,12/4/2025,3.1,4.33,7.17,8,2012,2148,2096,772995,797995,785661.67,12/4/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,12500,Flat,265,,,1.44,,Active Adult,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Regency-at-Folsom-Ranch/Shasta-Collection,3497,BE883F0D-080E-4F8F-991A-0E077F4D2A51,2025Q3,25,28,0,7,0,0,0,0,43,0,12,6,3,120,0,20.6,9,2.6,TRUE,Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62498,-121.11764
aAf3x000000UNRxCAO,Regency at Folsom Ranch/Sequoia,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Attached,Townhomes,,,,10/2/2021,,171,108,63,4,12/4/2025,2.13,2.33,2.33,4.25,1398,1446,1421,555995,570995,564328.33,12/4/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,12500,Flat,265,,,1.44,,Active Adult; Townhomes,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Regency-at-Folsom-Ranch/Sequoia-Collection,3497,A3C291E0-0913-4267-9892-40C67FAD864B,2025Q3,40,21,0,9,0,0,0,0,35,0,24,8,3,101,0,10.5,20,4.6,TRUE,Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62131,-121.11864
aAfPc000001a5aFKAQ,Sendero at Folsom Ranch,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,,,,4/5/2025,,160,14,146,6,11/15/2025,1.88,2,1.83,,1566,1870,1690,522430,631216,579548.67,11/21/2025,3.75,,Other,6,,Closing Cost w/ Preferred Lender,,10000,Flat,343,,,1.23,,Detached Condo,(916) 200-8215 / 916 699-,https://www.tripointehomes.com/ca/sacramento/sendero-at-folsom-ranch/,3497,1EC822C2-9EC0-40DD-9480-FE4D762A1F5E,2025Q3,36,7,14,7,0,0,0,0,124,0,24,2,3,7,0,41.3,49.7,3.4,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62484,-121.10789
aAfPc000001XcfRKAS,Shawood at Folsom Ranch,Shawood Communities,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,10625,,85x125,4/26/2025,,41,6,35,2,11/12/2025,0.9,1.33,1,,2960,4346,3733,1320990,1594990,1451490,11/12/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Final Price,169,,,1.24,,,(916) 938-1037,https://shawood.com/community/folsom/,3497,E369DFE1-7CD0-41D6-80F2-625971F29241,2025Q3,9,1,0,1,0,0,0,0,32,0,4,2,2,1,0,42.7,96,24,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,,,Folsom Middle School,8,Folsom High School,10,Folsom,38.64214,-121.10362
aAfPc000000AkWGKA0,Rockcress II at Folsom Ranch,Lennar,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,3375,45,45x75,11/7/2023,,115,114,1,,12/3/2025,4.53,0.67,1.83,3.92,1632,2024,1853,678990,810507,746156.75,8/23/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,,,Other,0,,,1.25,,,(916) 549-2364,https://www.lennar.com/new-homes/california/sacramento/folsom/rockcress-ii-at-folsom-ranch,3497,95A46C1A-52D2-4F0E-8238-1E5CBD226ACB,2025Q3,47,57,0,12,0,0,0,0,1,0,12,0,4,98,0,0.3,3.4,0,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62759,-121.09631
aAf3x000001QfKXCA0,Esquire at Folsom Ranch,KB Home,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,4725,,45x105,3/2/2024,,153,95,58,4,11/24/2025,4.52,3.67,2.83,4.83,1652,2777,2204,653990,785990,709656.67,11/24/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.79,,,916-272-1325,https://www.kbhome.com/new-homes-sacramento/esquire-at-folsom-ranch,3497,844773D6-48A1-4F44-9D1F-927328BE67DC,2025Q3,66,62,19,13,0,0,0,0,55,0,26,3,2,67,0,10,6,0.6,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,,,Folsom Middle School,8,Folsom High School,10,Folsom,38.63851,-121.10663
aAf3x000001QOlNCAW,Preserve at Folsom Ranch/Oak Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,4700,,47x100,9/2/2023,,100,47,53,5,11/7/2025,1.78,1.67,1.33,1.67,2655,3369,3017,799995,935995,878245,11/7/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,15000,Flat,121,,,1.79,,,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Preserve-at-Folsom-Ranch/Oak-Trails,3497,1817C61B-8E23-4535-85DF-47C24ACA9532,2025Q3,23,27,1,3,0,0,0,0,37,0,18,5,2,38,0,19.3,11.1,2.2,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62228,-121.13376
aAf3x000001QOmLCAW,Preserve at Folsom Ranch/Heritage Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,6600,,60x100,9/2/2023,,110,66,44,3,11/7/2025,2.49,0.33,1,1.92,2539,3788,3366,1032995,1177995,1118495,11/7/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,15000,Flat,121,,,1.74,,,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Preserve-at-Folsom-Ranch/Heritage-Trails,3497,B8D5FD45-9576-4D48-992D-3B058F49C6C8,2025Q3,36,41,8,8,0,0,0,0,31,0,22,4,2,51,0,10.3,8.2,1.2,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62204,-121.13144
aAf3x000001WjJgCAK,Excelsior Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Detached,Single-Family,6600,,60x110,4/26/2022,,80,76,4,,11/25/2025,1.75,1.67,1.33,1.75,2201,3822,2954,754990,1149990,902132.86,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,97,,,1.17,,,(916) 724-4371,https://www.jmchomes.com/communities/excelsior-village-sierra-vista,3498,8D321FAF-63C3-48B2-B132-8757C331D441,2025Q3,8,29,0,7,0,0,0,0,0,0,0,5,3,72,0,0,3.3,2.1,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75641,-121.35906
aAf3x000001QegpCAC,Kindred at Sierra Vista,Anthem United,,Active,Sierra Vista (CA),,Detached,Single-Family,3500,,,10/7/2023,,159,86,73,,11/4/2025,3.41,1,1.83,2.92,1840,3272,2379,585990,797490,684775.71,11/4/2025,,30000,Closing Cost w/ Preferred Lender,,5000,Closing Cost,2,,Base Price,0,,,1.15,,,(916) 462-6884,https://anthemproperties.com/property/kindred-at-sierra-vista/,3498,2B97D102-C0CE-428E-B88E-A16C585FBBDD,2025Q3,46,47,11,11,0,0,0,0,63,0,19,6,5,66,0,16.4,7.7,1.5,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75903,-121.375
aAfPc0000009Z4zKAE,Inspiration Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Detached,Single-Family,4275,,45x95,11/17/2023,,103,97,6,,11/25/2025,3.95,2.67,2.67,3.17,1343,2054,1683,593990,664990,625990,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,135,,,1.17,,,(916) 724-4358,https://www.jmchomes.com/communities/roseville/inspiration-village-at-sierra-vista,3498,C30413E7-5FE1-4439-9E65-DCD356CA53DB,2025Q3,24,50,0,14,0,0,0,0,1,0,0,6,4,92,0,0.5,2.4,1.4,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75846,-121.37203
aAfPc000001jgCDKAY,Highline Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Detached,Single-Family,4500,,45x100,8/8/2025,,95,3,92,,11/25/2025,0.83,0.67,,,1203,1503,1363,539990,589990,569990,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,198,,,1.16,,,(916) 724-4391,https://www.jmchomes.com/communities/roseville/highline-village-at-sierra-vista,3498,BBABB800-675F-4506-92DA-68CCCB5422C7,2025Q3,23,0,10,0,0,0,0,0,72,0,10,10,3,0,0,37.6,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76533,-121.37409
aAf2T000000sh8eSAA,Sentinel VIllage at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Detached,Single-Family,5720,55,55x104,3/13/2020,,247,226,21,,11/25/2025,3.27,1.33,1.33,2,1754,2178,1961,669990,749990,706656.67,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.17,Mello Roos  $220.00 per month.,,(916) 724-4390,https://www.jmchomes.com/communities/sentinel-village-sierra-vista,3498,21222F1C-6E62-4738-B070-153166122A36,2025Q3,31,30,5,7,0,0,0,0,0,0,9,12,3,223,0,0,9.6,4.8,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75922,-121.36419
aAfPc000001hzELKAY,Orion at Soliare,Taylor Morrison,,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,,,,,,53,,53,3,11/18/2025,,,,,1996,2265,2132,599999,629999,614999,11/18/2025,,,,,,,,,,,,,,,,(916) 634-0975,https://www.taylormorrison.com/ca/sacramento/roseville/orion-at-solaire,3526,08D00711-2427-4A71-8E7E-4519E4D4F017,2025Q3,0,0,0,0,0,0,0,0,0,53,0,0,0,0,53,,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Barbara Chilton Middle School,7,West Park High,8,Roseville,38.77513,-121.38566
aAf3x000001WpXJCA0,Solaire/Camellia,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,6300,,,12/23/2023,,67,61,6,,10/23/2025,2.74,1.33,1.17,2,2584,3404,3049,712990,812990,769656.67,9/12/2025,,,Other,,,Other,2.5,,Base Price,0,,,1,,,(916) 510-0398,https://www.pulte.com/homes/california/bay-area/roseville/camellia-at-solaire-211020,3526,9F5FFF2C-5343-4824-9C92-83B3D4168853,2025Q3,38,49,6,9,0,0,0,0,2,0,9,1,4,51,0,0.6,3.4,0.2,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76491,-121.38041
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,5300,,,1/6/2024,,107,76,31,2,10/24/2025,3.48,2.67,2.33,2.5,1788,3013,2561,609990,714990,673990,10/24/2025,,,Other,,,Other,2.5,,Base Price,0,,,1,,,(916) 510-0470,https://www.pulte.com/homes/california/bay-area/roseville/jasmine-at-solaire-211021,3526,72257455-CF94-429A-9001-5694B0A41EC6,2025Q3,41,50,11,9,0,0,0,0,39,0,13,3,0,52,0,11.4,3.8,0.7,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001Qep6CAC,Pinnacle at Solaire,Beazer Homes,,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,3825,45,45x85,1/2/2024,,120,57,63,3,11/10/2025,2.53,2.67,2.5,2.75,1564,2724,2170,542990,647990,595990,12/7/2025,,15000,Closing Cost w/ Preferred Lender,,15000,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.15,,,(916) 303-7507,https://www.beazer.com/sacramento-CA/roseville/pinnacle-at-solaire,3526,14ECE314-8BB2-4F77-973E-9374EA923B69,2025Q3,24,35,4,8,0,0,0,0,57,0,4,4,3,52,0,28.5,3.8,1.4,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76519,-121.39146
aAf3x000001QedFCAS,Vibrance at Solaire,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,3600,45,45x80,1/20/2024,,88,85,3,2,11/23/2025,3.8,2,2.5,3.83,2023,2393,2212,622088,698362,659164,11/23/2025,3.88,,Other,,,No Incentives Confirmed,,12000,Flat,0,,,1.09,,,(916) 907-2372,https://www.tripointehomes.com/ca/sacramento/vibrance-at-solaire/,3526,58FAE221-3627-4CA5-896A-505B22B71313,2025Q3,40,47,3,6,0,0,0,0,0,0,9,3,3,73,0,0,3.8,0.8,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Barbara Chilton Middle School,7,West Park High,8,Roseville,38.76686,-121.38821
aAf3x000001Who0CAC,Wrenwood at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,4830,,,5/1/2022,,173,171,2,,11/25/2025,3.95,2.33,3.5,5.25,1441,2580,1950,639990,829990,739990,11/25/2025,4.99,,Other,,,No Incentives Confirmed,2,,Base Price,79,,,1.1,,,(916) 724-4386,https://www.jmchomes.com/communities/rocklin/wrenwood-at-whitney-ranch,4562,45FB4CBD-3576-41AC-921D-B59A0EE68433,2025Q3,41,73,0,13,0,0,0,0,0,0,0,0,0,173,0,0,0,0,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.84029,-121.25917
aAf3x000001Who5CAC,Edgefield Place at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,10450,,55x190,5/1/2022,,136,133,3,,11/25/2025,3.07,2,2.83,3.17,1962,3303,2782,834990,1229990,883116.25,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,79,,,1.1,,,(916) 724-4378,https://www.jmchomes.com/communities/edgefield-place-whitney-ranch,4562,DCDF7DEE-C1C6-4BB8-AC1E-CA912C5CAECF,2025Q3,40,50,0,10,0,0,0,0,0,0,9,12,3,112,0,0,5.8,2.9,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Valley View Elementary School,8,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.83871,-121.25613
aAf3x000001WhoACAS,Tribute Pointe at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,6825,,65x105,5/1/2022,,99,66,33,,11/25/2025,1.52,3,1.67,2,2201,4001,3096,999990,1449990,1238878.89,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,79,,,1.1,,,(916) 724-4389,https://www.jmchomes.com/communities/tribute-pointe-whitney-ranch,4562,D6C417F6-A9CD-41EC-8C85-2450324EA486,2025Q3,24,23,6,6,0,0,0,0,20,0,12,7,3,57,0,10,11.5,3.7,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Valley View Elementary School,8,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.83685,-121.25632
aAfPc000001TMT5KAO,Finale at Whitney Ranch,Anthem United,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,110625,,85x125,3/22/2025,,60,7,53,,11/2/2025,0.94,0.67,0.67,,3216,4088,3733,1129000,1240000,1199333.33,11/2/2025,,40000,Other,,,No Incentives Confirmed,2,,Base Price,82,,,1.09,Mello Roos per Month,,(916) 462-6710,https://anthemproperties.com/property/whitney-ranch/,4562,5005EE31-3050-4CCA-900C-99242573059E,2025Q3,19,3,2,3,0,0,0,0,41,0,10,3,3,3,0,25.9,64,12,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Valley View Elementary School,8,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.83311,-121.2678
aAfPc0000019gAjKAI,Westwind at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,4000,,,9/6/2024,,43,42,1,,11/25/2025,2.84,0,0.5,2.08,1203,2054,1573,549990,689990,629990,11/25/2025,4.99,,Other,,,No Incentives Confirmed,2,,Base Price,82,,,1.1,,,(916) 724-4397,https://www.jmchomes.com/communities/rocklin/westwind-at-whitney-ranch,4562,629060FA-CFE7-4CF6-827A-9879D5CDDF11,2025Q3,23,32,0,1,0,0,0,0,0,0,0,8,3,32,0,0,4.1,3,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Sunset Ranch Elementary School,7,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.82685,-121.28622
aAfPc000001FL20KAG,Westhaven at Whitney Ranch,KB Home,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,2200,,44x50,2/15/2025,,88,17,71,9,11/4/2025,1.95,2.67,1.83,,1570,1882,1699,499160,535990,514058,11/4/2025,,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,180,,,1.87,,,(916) 295-1960,https://www.kbhome.com/new-homes-sacramento/westhaven-at-whitney-ranch?utm_source=bdx&utm_medium=listing&utm_division=Sacramento&utm_community=Westhaven%20at%20Whitney%20Ranch,4562,7C335A13-862B-4DEE-A1D8-E3FAB87A9214,2025Q3,23,5,0,5,0,0,0,0,65,0,0,16,2,5,0,33.9,43.2,38.4,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Sunset Ranch Elementary School,7,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.82907,-121.28832
aAf3x000001YgO2CAK,Sagebrook at Fiddyment Farm,JMC Homes,,Active,Fiddyment Farm,Wells Fargo Bank,Detached,Single-Family,5775,55,55x105,4/25/2021,,165,162,3,,11/24/2025,2.91,3,2,4.25,1962,3110,2339,729990,979990,837490,11/24/2025,4.99,,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,0.92,,,(916) 724-4395,https://www.jmchomes.com/communities/sagebrook-fiddyment-farm,4723,66CDA9CB-0F75-41B1-8B32-AB853918CEBC,2025Q3,24,30,0,0,0,0,0,0,0,0,0,14,3,148,0,0,6.8,5.6,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Fiddyment Farm,6,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80458,-121.36941
aAfPc000001gIUoKAM,Rio Del Oro/Coloma,Elliott Homes,,Active,Rio del Oro,"Easton Development Company, LLC",Detached,Single-Family,3600,,45x80,4/19/2025,,132,15,117,17,10/14/2025,2.54,4.33,2.33,,1262,1794,1536,476950,546950,511700,10/14/2025,,,Other,,,No Incentives Confirmed,1,,Base Price,25,,,1.25,,,(916) 936-6147,https://www.elliotthomes.com/communities/california/sacramento/coloma-at-rio-del-oro?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=coloma-at-rio-del-oro,4993,70A65E62-D7D0-47D8-8C3E-5371766382BB,2025Q3,41,11,20,6,0,0,0,0,92,0,20,6,4,11,0,26.9,32.7,6.5,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59101,-121.25233
aAf3x000001WjtfCAC,Rio Del Oro/Sutter,Elliott Homes,,Active,Rio del Oro,"Easton Development Company, LLC",Detached,Single-Family,8572,40,40x125,6/15/2022,,122,42,80,33,10/14/2025,1.04,0,0.5,1,1566,2353,1896,626950,728950,663450,10/14/2025,,25000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,25,,,1.34,,,(916) 994-0928,https://www.elliotthomes.com/communities/california/sacramento/sutter-at-rio-del-oro?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=sutter-at-rio-del-oro,4993,230263E3-9BA7-409F-B2BD-39B674A4F91D,2025Q3,26,15,7,0,0,0,0,0,41,0,26,7,4,44,0,18.9,29.6,5.6,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59075,-121.25232
aAf3x000001WjtgCAC,Rio Del Oro/Placer,Elliott Homes,,Active,Rio del Oro,"Easton Development Company, LLC",Detached,Single-Family,6961,,,7/16/2022,,105,63,42,16,10/13/2025,1.6,1.33,2.83,1.83,2130,3127,2607,727950,907950,814700,10/13/2025,,20000,Other,,,Other,2,,Base Price,25,,,1.34,,,(916) 994-0927,https://www.elliotthomes.com/communities/california/sacramento/placer-at-rio-del-oro?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=placer-at-rio-del-oro,4993,E029E436-78CF-4EA0-8F8D-5F37A242946D,2025Q3,30,17,12,6,0,0,0,0,16,0,19,11,4,55,0,6.4,24,7.8,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59116,-121.2503
aAf3x000001QMbSCAW,Palo Verde at Cypress,Woodside Homes,,Active,Z_Sunridge Park,,Detached,Single-Family,4763,,,3/18/2023,,92,76,16,2,10/28/2025,2.4,2,1.5,1.92,1665,2349,1982,539990,618990,575490,10/28/2025,4.99,,Other,,,No Incentives Confirmed,2,,Base Price,0,,,1.84,,,(916) 358-0385,https://www.woodsidehomes.com/findmyhome/northern-california/rancho-cordova/palo-verde,5304,83EE9599-B331-4EBF-B5BC-17B48BCA1B3D,2025Q3,20,27,0,7,0,0,0,0,8,0,2,8,2,72,0,4.8,5.3,3.6,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55542,-121.18936
aAf3x000001QEyQCAW,Northlake/Watersyde,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,5000,50,50x100,1/24/2021,,277,202,75,7,12/3/2025,3.43,6.67,6,5.25,2309,2966,2644,698063,850678,766045.6,12/3/2025,4.99,,Other,,27000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,Mello Roos $256.00 per month.,,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/watersyde-at-northlake,5492,F781ED6B-3C3E-4FFA-9CD4-D58984DD70FD,2025Q3,32,41,7,14,0,0,0,0,80,0,17,6,5,168,0,30,8.2,1.8,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.67423,-121.54771
